Ticker,Company,Sector,Region,Manual_Rating,Default_Event,ReportDate,Year,TotalAssets,TotalLiabilities,TotalEquity,TotalDebt,Cash,Revenue,EBITDA,EBIT,NetIncome,InterestExpense,OperatingCashFlow,MarketCap,SharePrice,Return_1Y,Volatility_1Y
DIS,Disney,Media,US,A-,0,2023-09-30,2023,205579000000.0,92567000000.0,99277000000.0,49895000000.0,14182000000.0,88898000000.0,12111000000.0,6742000000.0,2354000000.0,1973000000.0,9866000000.0,147404116134.64355,79.72099304199219,-0.14078247974761893,0.32573729093219245
DIS,Disney,Media,US,A-,0,2024-09-30,2024,196219000000.0,90697000000.0,100696000000.0,48743000000.0,6002000000.0,91361000000.0,14629000000.0,9639000000.0,4972000000.0,2070000000.0,13971000000.0,176615855013.2878,95.1805648803711,0.18485729389402072,0.26442764597605994
DIS,Disney,Media,US,A-,0,2025-09-30,2025,197514000000.0,82902000000.0,109869000000.0,44877000000.0,5695000000.0,94425000000.0,19141000000.0,13815000000.0,12404000000.0,1812000000.0,18101000000.0,206316190338.13474,110.32951354980467,0.156990892876387,0.23411480544508123
NFLX,Netflix,Media,US,BBB+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45899963378906,0.5905824940308968,0.4627216819814807
NFLX,Netflix,Media,US,BBB+,0,2021-12-31,2021,44584663000.0,28735415000.0,15849248000.0,15392895000.0,6027804000.0,29697844000.0,19044502000.0,6605723000.0,5116228000.0,765620000.0,392610000.0,272702977871.07925,61.20899963378906,0.1319696988616439,0.3205646052501542
NFLX,Netflix,Media,US,BBB+,0,2022-12-31,2022,48594768000.0,27817367000.0,20777401000.0,14353076000.0,5147176000.0,31615550000.0,20332955000.0,5970141000.0,4491924000.0,706212000.0,2026257000.0,131785194466.535,29.488000869750977,-0.5105238509446479,0.7006307030690294
NFLX,Netflix,Media,US,BBB+,0,2023-12-31,2023,48731992000.0,28143679000.0,20588313000.0,14543261000.0,7116913000.0,33723297000.0,21508387000.0,6954003000.0,5407990000.0,748598000.0,7274301000.0,218530172148.99002,48.6879997253418,0.6507204048144466,0.37585990028993016
NFLX,Netflix,Media,US,BBB+,0,2024-12-31,2024,53630374000.0,28886807000.0,24743567000.0,15582804000.0,7804733000.0,39000966000.0,26314821000.0,10684390000.0,8711631000.0,718733000.0,7361364000.0,407481808067.7081,90.04299926757812,0.9219424162268843,0.29539302700551634
NIO,NIO,Auto,CN,B+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.380001068115234,12.005376531190437,1.0212763216311551
NIO,NIO,Auto,CN,B+,0,2021-12-31,2021,82883601000.0,48098044000.0,34709924000.0,20158353000.0,15333719000.0,36136423000.0,-985360000.0,-3337274000.0,-10572309000.0,637410000.0,1966386000.0,55444931864.1561,32.41999816894531,-0.33483797594392817,0.6717860394908591
NIO,NIO,Auto,CN,B+,0,2022-12-31,2022,96263925000.0,72174386000.0,23868165000.0,36265457000.0,19887575000.0,49268561000.0,-10054730000.0,-14048785000.0,-14559445000.0,333216000.0,-3866008000.0,16382153697.0,9.75,-0.6922348514495729,0.9459333080101631
NIO,NIO,Auto,CN,B+,0,2023-12-31,2023,117383202000.0,87787186000.0,25546233000.0,34725056000.0,32935111000.0,55617933000.0,-15147947000.0,-20055388000.0,-21146967000.0,403530000.0,-1381546000.0,19034526050.66055,9.06999969482422,-0.05815165243632081,0.6567447627450208
NIO,NIO,Auto,CN,B+,0,2024-12-31,2024,107604612000.0,94098069000.0,5967023000.0,33823303000.0,19328920000.0,65731559000.0,-13925480000.0,-21626161000.0,-22657692000.0,798363000.0,-7849168000.0,9176007506.3913,4.380000114440918,-0.4798099673689349,0.6919200529848667
BABA,Alibaba,Technology,CN,A+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.71759033203125,0.17878449956800435,0.4092802726714844
BABA,Alibaba,Technology,CN,A+,0,2022-03-31,2022,1695553000000.0,613360000000.0,948479000000.0,176597000000.0,189898000000.0,853062000000.0,128226000000.0,80161000000.0,62249000000.0,20611000000.0,142759000000.0,2364585563795.4316,110.71544647216795,-0.4858201072373901,0.6203439370273431
BABA,Alibaba,Technology,CN,A+,0,2023-03-31,2023,1753044000000.0,630123000000.0,989657000000.0,195569000000.0,193086000000.0,868687000000.0,153112000000.0,106174000000.0,72783000000.0,16989000000.0,199752000000.0,2015233463152.0938,98.1794662475586,-0.049816244295222134,0.6264822357265014
BABA,Alibaba,Technology,CN,A+,0,2024-03-31,2024,1764829000000.0,652230000000.0,986544000000.0,205614000000.0,248125000000.0,941168000000.0,164011000000.0,119507000000.0,80009000000.0,17911000000.0,182593000000.0,1355902327168.7317,69.64371490478516,-0.25467312211465043,0.36166558784407055
BABA,Alibaba,Technology,CN,A+,0,2025-03-31,2025,1804227000000.0,714121000000.0,1009858000000.0,248110000000.0,145487000000.0,996347000000.0,207510000000.0,165051000000.0,130109000000.0,9596000000.0,163509000000.0,1571760295177.6526,82.73168182373047,0.17157467668220217,0.3823646617311031
BIDU,Baidu,Technology,CN,A,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.6300048828125,0.5889885902411311,0.4507229988926098
BIDU,Baidu,Technology,CN,A,0,2021-12-31,2021,380034000000.0,156082000000.0,211459000000.0,91507000000.0,36850000000.0,124493000000.0,36758000000.0,14199000000.0,10226000000.0,3421000000.0,20122000000.0,416336163490.33484,150.61000061035156,-0.3035053792804646,0.5683667977422922
BIDU,Baidu,Technology,CN,A,0,2022-12-31,2022,390973000000.0,153168000000.0,223478000000.0,91354000000.0,53156000000.0,123675000000.0,33109000000.0,13025000000.0,7559000000.0,2913000000.0,26170000000.0,325524812439.4033,114.37999725341795,-0.23126552581088033,0.7148525498715673
BIDU,Baidu,Technology,CN,A,0,2023-12-31,2023,406759000000.0,144151000000.0,243626000000.0,84595000000.0,25231000000.0,134598000000.0,49903000000.0,28446000000.0,20315000000.0,3248000000.0,36615000000.0,338974677810.7468,119.08999633789062,-0.0003357753416399767,0.469932147055471
BIDU,Baidu,Technology,CN,A,0,2024-12-31,2024,427780000000.0,144168000000.0,263620000000.0,79324000000.0,24832000000.0,133125000000.0,51967000000.0,31446000000.0,23760000000.0,2824000000.0,21234000000.0,235739865003.6402,84.05000305175781,-0.27128484723086177,0.4010790420280501
SONY,Sony,Consumer,JP,A,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.389545440673828,0.7760469939972403,0.29900325907688613
SONY,Sony,Consumer,JP,A,0,2022-03-31,2022,29651955000000.0,23945373000000.0,5653804000000.0,3351608000000.0,2049636000000.0,9921513000000.0,1967336000000.0,1132103000000.0,882178000000.0,14600000000.0,1233643000000.0,130028216545.20193,20.621694564819336,-0.002925090550264353,0.28408541149234184
SONY,Sony,Consumer,JP,A,0,2023-03-31,2023,31154095000000.0,24496945000000.0,6598537000000.0,3870572000000.0,1480900000000.0,10974373000000.0,2305484000000.0,1300894000000.0,1005277000000.0,26398000000.0,314691000000.0,111187228321.46948,17.63362693786621,-0.12425225963231701,0.305511236850386
SONY,Sony,Consumer,JP,A,0,2024-03-31,2024,34107490000000.0,26351385000000.0,7587177000000.0,4088433000000.0,1907113000000.0,13020768000000.0,2454639000000.0,1309658000000.0,970573000000.0,40996000000.0,1373213000000.0,107464011150.3945,17.041118621826172,-0.05497554315519315,0.24345836290443693
SONY,Sony,Consumer,JP,A,0,2025-03-31,2025,35293173000000.0,26783022000000.0,8179745000000.0,4198246000000.0,2980956000000.0,12957064000000.0,2667589000000.0,1514602000000.0,1141600000000.0,40876000000.0,2321675000000.0,130073560083.60736,21.15082359313965,0.23497056160857777,0.28968261431403797
TM,Toyota,Auto,JP,A+,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.7592315673828,0.3230001874259878,0.2357887537213234
TM,Toyota,Auto,JP,A+,0,2022-03-31,2022,67688771000000.0,40533951000000.0,26245969000000.0,26496357000000.0,6113655000000.0,31379507000000.0,5844870000000.0,4022990000000.0,2850110000000.0,32458000000.0,3722615000000.0,2700752294116.619,165.53811645507812,0.1847850647291973,0.24962914760521196
TM,Toyota,Auto,JP,A+,0,2023-03-31,2023,74303180000000.0,45038967000000.0,28338706000000.0,29380272000000.0,7516966000000.0,37154298000000.0,5755993000000.0,3716089000000.0,2451318000000.0,47356000000.0,2955076000000.0,2153397609232.6958,131.98892211914062,-0.2010308426106613,0.23465977127696913
TM,Toyota,Auto,JP,A+,0,2024-03-31,2024,90114296000000.0,54874958000000.0,34220991000000.0,36561781000000.0,9412060000000.0,45095325000000.0,9116884000000.0,7029818000000.0,4944933000000.0,64733000000.0,4206373000000.0,3969594580122.0435,243.3096923828125,0.8081837110941923,0.2502245957279827
TM,Toyota,Auto,JP,A+,0,2025-03-31,2025,93601350000000.0,56722436000000.0,35924826000000.0,38792879000000.0,8982404000000.0,48036704000000.0,8749929000000.0,6498696000000.0,4765086000000.0,84106000000.0,3696934000000.0,3030785412165.1216,191.8827362060547,-0.18032680350757735,0.2658350850976638
HMC,Honda,Auto,JP,A-,0,2021-03-31,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.127948760986328,0.3902407092794553,0.3327976850163582
HMC,Honda,Auto,JP,A-,0,2022-03-31,2022,23973153000000.0,13200607000000.0,10472824000000.0,3068237000000.0,3674931000000.0,14552696000000.0,1698120000000.0,1087057000000.0,707067000000.0,16867000000.0,1679622000000.0,137705629649.0122,25.34015464782715,-0.025976593887794608,0.2249923333537613
HMC,Honda,Auto,JP,A-,0,2023-03-31,2023,24670067000000.0,13167776000000.0,11184250000000.0,3249762000000.0,3803014000000.0,16907725000000.0,1637307000000.0,915677000000.0,651416000000.0,36112000000.0,2129022000000.0,131195449406.04361,24.14217185974121,-0.03783638039296411,0.26293561959599837
HMC,Honda,Auto,JP,A-,0,2024-03-31,2024,29774150000000.0,16768278000000.0,12696995000000.0,4026291000000.0,4954565000000.0,20428802000000.0,2496381000000.0,1702015000000.0,1107174000000.0,59631000000.0,747278000000.0,187870808715.8203,35.58159255981445,0.4424774018985955,0.2209359662127877
HMC,Honda,Auto,JP,A-,0,2025-03-31,2025,30775867000000.0,18148045000000.0,12326529000000.0,4422236000000.0,4528795000000.0,21688767000000.0,2115410000000.0,1372547000000.0,835837000000.0,54907000000.0,292152000000.0,146755918579.10156,27.794681549072266,-0.21036280761614978,0.29765116386543067
SHEL,Shell,Energy,UK,AA-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.897573471069336,-0.3667082802558064,0.6372555671593351
SHEL,Shell,Energy,UK,AA-,0,2021-12-31,2021,404379000000.0,229054000000.0,171965000000.0,89086000000.0,36857000000.0,261504000000.0,56506000000.0,33435000000.0,20101000000.0,3606000000.0,45104000000.0,287752680329.0795,37.44764709472656,0.2842544514255636,0.30493705696560847
SHEL,Shell,Energy,UK,AA-,0,2022-12-31,2022,443024000000.0,250427000000.0,190472000000.0,83795000000.0,40090000000.0,381314000000.0,92554000000.0,70161000000.0,42309000000.0,5346000000.0,68414000000.0,353560411800.99493,50.48336410522461,0.3481051019713801,0.34155855221883363
SHEL,Shell,Energy,UK,AA-,0,2023-12-31,2023,406270000000.0,217908000000.0,186607000000.0,81541000000.0,38314000000.0,316620000000.0,60361000000.0,37255000000.0,19359000000.0,4628000000.0,54191000000.0,395867832371.2435,60.67768478393555,0.2227610663579045,0.21848698396932623
SHEL,Shell,Energy,UK,AA-,0,2024-12-31,2024,387609000000.0,207441000000.0,178307000000.0,77078000000.0,37836000000.0,284312000000.0,61652000000.0,34780000000.0,16094000000.0,4858000000.0,54687000000.0,362702077725.5204,59.31320190429688,-0.024118922851631752,0.17136397150561403
BP,BP,Energy,UK,A-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.366884231567383,-0.40482166694803834,0.614407890073842
BP,BP,Energy,UK,A-,0,2021-12-31,2021,287272000000.0,196833000000.0,75463000000.0,69787000000.0,25941000000.0,157739000000.0,32549000000.0,17744000000.0,7565000000.0,2517000000.0,23612000000.0,453565453336.298,21.82903480529785,0.36687991505894346,0.3333431206925227
BP,BP,Energy,UK,A-,0,2022-12-31,2022,288120000000.0,205130000000.0,67553000000.0,55493000000.0,23329000000.0,241392000000.0,32346000000.0,18028000000.0,-2487000000.0,2623000000.0,40932000000.0,569877009833.0936,29.839956283569336,0.37006486836686103,0.35650574610615127
BP,BP,Energy,UK,A-,0,2023-12-31,2023,280294000000.0,194801000000.0,70283000000.0,63075000000.0,27748000000.0,210130000000.0,43503000000.0,27575000000.0,15239000000.0,3826000000.0,32039000000.0,566213708102.089,31.63063621520996,0.07884991204513292,0.2507941551733781
BP,BP,Energy,UK,A-,0,2024-12-31,2024,282228000000.0,203910000000.0,59246000000.0,71547000000.0,34360000000.0,189185000000.0,27983000000.0,11361000000.0,381000000.0,4579000000.0,27297000000.0,457260832787.5615,27.442567825317383,-0.13484915129848007,0.21452043066397358
DEO,Diageo,Consumer,UK,A,0,2021-06-30,2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.77931213378906,0.47191475727672416,0.24593799312289744
DEO,Diageo,Consumer,UK,A,0,2022-06-30,2022,44183000000.0,32672000000.0,9435000000.0,19385000000.0,2765000000.0,20516000000.0,8089000000.0,7025000000.0,4280000000.0,1217000000.0,5213000000.0,393256538757.3242,157.42855834960938,-0.06694111247319112,0.2232194745721488
DEO,Diageo,Consumer,UK,A,0,2023-06-30,2023,44883000000.0,33174000000.0,9856000000.0,21355000000.0,1813000000.0,20555000000.0,7890000000.0,6593000000.0,4445000000.0,951000000.0,3636000000.0,382389049987.79297,155.4427032470703,-0.0066601042670710875,0.20531879709537829
DEO,Diageo,Consumer,UK,A,0,2024-06-30,2024,45474000000.0,33404000000.0,10032000000.0,22105000000.0,1130000000.0,20269000000.0,7087000000.0,6594000000.0,3870000000.0,1134000000.0,4105000000.0,288839173114.1289,118.7459945678711,-0.2564545758813299,0.21580870314674983
DEO,Diageo,Consumer,UK,A,0,2025-06-30,2025,49322000000.0,36144000000.0,11090000000.0,24401000000.0,2200000000.0,20245000000.0,6359000000.0,4641000000.0,2354000000.0,1104000000.0,4297000000.0,295842072973.4503,121.62432861328124,0.025948248948681973,0.23239267560172555
UL,Unilever,Consumer,UK,A+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.02403259277344,0.10304118759530545,0.3211442385712946
UL,Unilever,Consumer,UK,A+,0,2021-12-31,2021,75095000000.0,55349000000.0,17107000000.0,29672000000.0,3415000000.0,52444000000.0,10817000000.0,9054000000.0,6049000000.0,498000000.0,7972000000.0,122372379436.25993,46.54280471801758,-0.07966520736677152,0.16786475246692262
UL,Unilever,Consumer,UK,A+,0,2022-12-31,2022,77821000000.0,56120000000.0,19021000000.0,28439000000.0,4326000000.0,60073000000.0,13072000000.0,11126000000.0,7642000000.0,789000000.0,7282000000.0,119390709640.16426,45.40876388549805,-0.028174338003067234,0.30226612701194705
UL,Unilever,Consumer,UK,A+,0,2023-12-31,2023,75266000000.0,54502000000.0,18102000000.0,28593000000.0,4159000000.0,59604000000.0,11992000000.0,10414000000.0,6487000000.0,1075000000.0,9426000000.0,114082363569.25598,45.33198928833008,-0.004064363030354068,0.13975536352527157
UL,Unilever,Consumer,UK,A+,0,2024-12-31,2024,79750000000.0,57195000000.0,19990000000.0,30655000000.0,6136000000.0,60761000000.0,11744000000.0,9987000000.0,5744000000.0,1118000000.0,9519000000.0,138344571981.34772,54.86603927612305,0.21006637914541537,0.1620055864658592
NVS,Novartis,Healthcare,CH,AA,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.52277374267578,0.029849324308231173,0.2937868841888551
NVS,Novartis,Healthcare,CH,AA,0,2021-12-31,2021,131795000000.0,63973000000.0,67655000000.0,31025000000.0,12407000000.0,43974000000.0,30914000000.0,25317000000.0,24021000000.0,787000000.0,15071000000.0,181943442990.492,74.73728942871094,-0.0366456506652193,0.1472596195960645
NVS,Novartis,Healthcare,CH,AA,0,2022-12-31,2022,117453000000.0,58030000000.0,59342000000.0,27909000000.0,7517000000.0,43461000000.0,14682000000.0,7977000000.0,6955000000.0,800000000.0,14236000000.0,194145439835.4857,80.7686996459961,0.08057793919538936,0.1850870337447092
NVS,Novartis,Healthcare,CH,AA,0,2023-12-31,2023,99945000000.0,53195000000.0,46667000000.0,26348000000.0,13393000000.0,46660000000.0,18255000000.0,9978000000.0,14850000000.0,855000000.0,14458000000.0,213630009078.5801,93.80113983154295,0.14258908297831963,0.18999666894154843
NVS,Novartis,Healthcare,CH,AA,0,2024-12-31,2024,102246000000.0,58120000000.0,44046000000.0,31258000000.0,11459000000.0,51722000000.0,20715000000.0,14646000000.0,11941000000.0,1006000000.0,17619000000.0,205500630473.52637,93.83888244628906,0.00010521731522494804,0.16661558870778928
AZN,AstraZeneca,Healthcare,UK,A,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.77300643920898,0.02424839276348667,0.36112535104406085
AZN,AstraZeneca,Healthcare,UK,A,0,2021-12-31,2021,105363000000.0,66076000000.0,39268000000.0,30688000000.0,6329000000.0,37417000000.0,5113000000.0,1011000000.0,112000000.0,1276000000.0,5963000000.0,83054416197.19171,53.60422134399414,0.20179446101341902,0.2212132690761862
AZN,AstraZeneca,Healthcare,UK,A,0,2022-12-31,2022,96483000000.0,59425000000.0,37037000000.0,29143000000.0,6166000000.0,44351000000.0,9085000000.0,3831000000.0,3288000000.0,1330000000.0,9808000000.0,98617088294.30957,63.632137298583984,0.19155667428998546,0.27491062354991364
AZN,AstraZeneca,Healthcare,UK,A,0,2023-12-31,2023,101119000000.0,61953000000.0,39143000000.0,28407000000.0,5840000000.0,45811000000.0,13422000000.0,8488000000.0,5955000000.0,1589000000.0,10345000000.0,100060376688.91888,64.54830932617188,-0.007988060881717662,0.21954911573692548
AZN,AstraZeneca,Healthcare,UK,A,0,2024-12-31,2024,104035000000.0,63164000000.0,40786000000.0,30114000000.0,5488000000.0,54073000000.0,15438000000.0,10373000000.0,7035000000.0,1682000000.0,11861000000.0,99545288576.75934,64.20014190673828,-0.02066192168499148,0.2082213171163151
SAP,SAP,Technology,DE,A,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.21200561523438,-0.03131361519480658,0.44524641766189943
SAP,SAP,Technology,DE,A,0,2021-12-31,2021,71174000000.0,29651000000.0,38853000000.0,15143000000.0,8898000000.0,26953000000.0,10987000000.0,9450000000.0,5256000000.0,945000000.0,6223000000.0,161316924001.4969,131.31431579589844,0.09445039026083535,0.22918310736741382
SAP,SAP,Technology,DE,A,0,2022-12-31,2022,72159000000.0,29311000000.0,40186000000.0,13085000000.0,9008000000.0,29519000000.0,8282000000.0,6713000000.0,2284000000.0,2200000000.0,5647000000.0,122047600858.1424,99.34650421142578,-0.24187911327846634,0.33342074975881625
SAP,SAP,Technology,DE,A,0,2023-12-31,2023,68331000000.0,24925000000.0,43157000000.0,8791000000.0,8124000000.0,31207000000.0,8027000000.0,6654000000.0,6139000000.0,1313000000.0,6332000000.0,185880136009.01196,151.30606079101562,0.5114422926989945,0.21671776520224087
SAP,SAP,Technology,DE,A,0,2024-12-31,2024,74122000000.0,28314000000.0,45440000000.0,10651000000.0,9609000000.0,34176000000.0,7075000000.0,5795000000.0,3124000000.0,1031000000.0,5220000000.0,302949582255.5944,246.6003570556641,0.6773352900790812,0.2498529997203382
SIEGY,Siemens,Industrial,DE,A+,0,2021-09-30,2021,139372000000.0,90381000000.0,44160000000.0,48700000000.0,9545000000.0,62265000000.0,11215000000.0,8140000000.0,6161000000.0,644000000.0,9996000000.0,63454570007.32422,74.65243530273438,0.3406074836684072,0.2670042702953299
SIEGY,Siemens,Industrial,DE,A+,0,2022-09-30,2022,151502000000.0,96697000000.0,48895000000.0,50636000000.0,10465000000.0,71977000000.0,11404000000.0,7843000000.0,3723000000.0,689000000.0,10241000000.0,38082496070.86182,44.80293655395508,-0.39217445154099706,0.371267307820766
SIEGY,Siemens,Industrial,DE,A+,0,2023-09-30,2023,145071000000.0,92019000000.0,47782000000.0,46596000000.0,10084000000.0,74882000000.0,16039000000.0,12495000000.0,7949000000.0,1369000000.0,12239000000.0,54298736572.265625,67.87342071533203,0.5025529519441061,0.29935814096644
SIEGY,Siemens,Industrial,DE,A+,0,2024-09-30,2024,147812000000.0,91581000000.0,51264000000.0,47919000000.0,9156000000.0,75930000000.0,16170000000.0,13012000000.0,8301000000.0,1785000000.0,11665000000.0,79541387939.45312,99.4267349243164,0.48842444750838543,0.26549985262170295
BUD,Anheuser-Busch,Consumer,BE,BBB+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.34186553955078,-0.14525391447468017,0.5072777677544275
BUD,Anheuser-Busch,Consumer,BE,BBB+,0,2021-12-31,2021,217627000000.0,138287000000.0,68669000000.0,88830000000.0,12019000000.0,54304000000.0,17788000000.0,12736000000.0,4670000000.0,4273000000.0,14799000000.0,115772836127.84845,57.33480072021485,-0.12661957725990036,0.258207684055744
BUD,Anheuser-Busch,Consumer,BE,BBB+,0,2022-12-31,2022,212943000000.0,128665000000.0,73398000000.0,79991000000.0,9900000000.0,57786000000.0,18981000000.0,13903000000.0,5969000000.0,4379000000.0,13298000000.0,115913088652.58441,57.404258728027344,0.0012114458747565227,0.30742516300404193
BUD,Anheuser-Busch,Consumer,BE,BBB+,0,2023-12-31,2023,219340000000.0,126664000000.0,81848000000.0,78168000000.0,10332000000.0,59380000000.0,19067000000.0,13656000000.0,5341000000.0,4532000000.0,13265000000.0,126390948992.27097,62.59326553344727,0.09844408528346804,0.20796574453885547
BUD,Anheuser-Busch,Consumer,BE,BBB+,0,2024-12-31,2024,206637000000.0,117937000000.0,78237000000.0,72170000000.0,11174000000.0,59768000000.0,20296000000.0,14752000000.0,5855000000.0,4184000000.0,15055000000.0,98803813491.36682,48.9311408996582,-0.21376644342758477,0.20589654065079366
AAL,American Airlines,Travel,US,B-,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.149999618530273,-0.4427747559900267,1.0454458953823345
AAL,American Airlines,Travel,US,B-,0,2021-12-31,2021,66467000000.0,73807000000.0,-7340000000.0,46177000000.0,273000000.0,29882000000.0,1587000000.0,-748000000.0,-1993000000.0,1800000000.0,704000000.0,11704437443.979225,18.06999969482422,0.14584649145829554,0.4725991528781389
AAL,American Airlines,Travel,US,B-,0,2022-12-31,2022,64716000000.0,70515000000.0,-5799000000.0,43687000000.0,440000000.0,48971000000.0,4446000000.0,2148000000.0,127000000.0,1962000000.0,2173000000.0,8276172277.660281,12.720000267028809,-0.29175941450765974,0.5633789638579724
AAL,American Airlines,Travel,US,B-,0,2023-12-31,2023,63058000000.0,68260000000.0,-5202000000.0,40663000000.0,578000000.0,52788000000.0,5520000000.0,3266000000.0,822000000.0,2145000000.0,3803000000.0,8989713508.32875,13.739999771118164,0.07849293704596616,0.35274627960504523
AAL,American Airlines,Travel,US,B-,0,2024-12-31,2024,61783000000.0,65760000000.0,-3977000000.0,37544000000.0,804000000.0,54211000000.0,5333000000.0,3088000000.0,846000000.0,1934000000.0,3983000000.0,11586316396.771488,17.6200008392334,0.3110120081366019,0.44388204885703203
UAL,United Airlines,Travel,US,B+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.650001525878906,-0.5024514977851886,1.03769691601047
UAL,United Airlines,Travel,US,B+,0,2021-12-31,2021,68175000000.0,63146000000.0,5029000000.0,39366000000.0,18283000000.0,24634000000.0,1505000000.0,-980000000.0,-1964000000.0,1577000000.0,2067000000.0,14289772053.117275,44.130001068115234,0.020346845505554656,0.4510909748345638
UAL,United Airlines,Travel,US,B+,0,2022-12-31,2022,67358000000.0,60462000000.0,6896000000.0,36433000000.0,7166000000.0,44955000000.0,5119000000.0,2663000000.0,737000000.0,1673000000.0,6066000000.0,12325273351.12804,37.70000076293945,-0.1388761577406119,0.5445591897835619
UAL,United Airlines,Travel,US,B+,0,2023-12-31,2023,71104000000.0,61780000000.0,9324000000.0,36739000000.0,6058000000.0,53717000000.0,7832000000.0,5161000000.0,2618000000.0,1774000000.0,6911000000.0,13534052620.571438,41.2599983215332,0.10884169139231625,0.36381807524285514
UAL,United Airlines,Travel,US,B+,0,2024-12-31,2024,74083000000.0,61408000000.0,12675000000.0,33633000000.0,8769000000.0,57063000000.0,8498000000.0,5570000000.0,3149000000.0,1402000000.0,9445000000.0,32203036209.708794,98.20999908447266,1.4118368403815298,0.4481146908709936
CCL,Carnival Corp,Travel,US,B,0,2021-11-30,2021,53344000000.0,41200000000.0,12144000000.0,34607000000.0,8939000000.0,1908000000.0,-5688000000.0,-7921000000.0,-9501000000.0,1601000000.0,-4109000000.0,22990559806.82373,18.15999984741211,-0.09109107790402426,0.5000302136178801
CCL,Carnival Corp,Travel,US,B,0,2022-11-30,2022,51703000000.0,44639000000.0,7064000000.0,35881000000.0,4029000000.0,12169000000.0,-2196000000.0,-4471000000.0,-6093000000.0,1609000000.0,-1670000000.0,13542750000.0,9.75,-0.4466515587053628,0.7852622516578871
CCL,Carnival Corp,Travel,US,B,0,2023-11-30,2023,49120000000.0,42237000000.0,6883000000.0,31891000000.0,2415000000.0,21593000000.0,4374000000.0,2004000000.0,-74000000.0,2066000000.0,4281000000.0,20784539787.29248,14.90999984741211,0.5015105125062909,0.5034833506730406
CCL,Carnival Corp,Travel,US,B,0,2024-11-30,2024,49057000000.0,39805000000.0,9252000000.0,28876000000.0,1210000000.0,25021000000.0,6227000000.0,3670000000.0,1916000000.0,1755000000.0,5923000000.0,36568340438.84277,25.43000030517578,0.613578676133054,0.4251797434481713
RCL,Royal Caribbean,Travel,US,B+,0,2020-12-31,2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.72368621826172,-0.4468469184706064,1.138849601083378
RCL,Royal Caribbean,Travel,US,B+,0,2021-12-31,2021,32258355000.0,27172799000.0,5085556000.0,21693988000.0,2701770000.0,1532000000.0,-2675000000.0,-3968000000.0,-5260000000.0,1292000000.0,-1878000000.0,21562791501.920105,76.27359008789062,0.03561390794581709,0.4784946587679133
RCL,Royal Caribbean,Travel,US,B+,0,2022-12-31,2022,33776000000.0,30907000000.0,2869000000.0,23994000000.0,1935000000.0,8840000000.0,615000000.0,-792000000.0,-2156000000.0,1364000000.0,481000000.0,13806552407.209051,48.74212265014648,-0.35721720224123354,0.6778907375373133
RCL,Royal Caribbean,Travel,US,B+,0,2023-12-31,2023,35131000000.0,30232000000.0,4724000000.0,22130000000.0,497000000.0,13900000000.0,4561000000.0,3106000000.0,1697000000.0,1402000000.0,4477000000.0,36349250803.19731,127.6880111694336,1.6583869528708508,0.36483887617549604
